segmento,n_qubits,dim_hilbert,strain_mean,strain_std,escala_energia,paso,tiempo,fidelidad,entropia_shannon,pureza,concentracion_espectral,frecuencia_dominante,estado_medido
8,7,|10111110>,17
8,7,|01110000>,22
8,7,|10110000>,24
8,7,|00101111>,13
8,7,|10000111>,26
8,7,|01111110>,23
8,7,|10100010>,22
8,7,|11100111>,10
8,7,|11110010>,14
8,7,|00110001>,14
8,7,|01100011>,24
8,7,|01001110>,20
8,7,|11110000>,13
8,7,|11110100>,14
8,7,|11011100>,13
8,7,|11000011>,17
8,7,|11011010>,15
8,7,|11100010>,13
8,7,|11010110>,19
8,7,|10100111>,22
8,7,|10100110>,20
8,7,|10111011>,12
8,7,|01110110>,23
8,7,|10000010>,17
8,7,|00110111>,14
8,7,|10011111>,29
8,7,|00011000>,10
8,7,|00101110>,11
8,7,|10001000>,23
8,7,|01110011>,20
8,7,|10111101>,14
8,7,|00010100>,11
8,7,|01001011>,18
8,7,|10011000>,26
8,7,|11100000>,12
8,7,|01101000>,30
8,7,|10000000>,20
8,7,|11010101>,21
8,7,|01001000>,18
8,7,|10010111>,15
8,7,|01101001>,25
8,7,|00101010>,15
8,7,|10101101>,21
8,7,|00001101>,5
8,7,|01001010>,19
8,7,|01110010>,25
8,7,|10001011>,26
8,7,|01100101>,25
8,7,|01011010>,11
8,7,|00101101>,8
8,7,|11111101>,6
8,7,|01001001>,24
8,7,|11001011>,19
8,7,|10101000>,30
8,7,|00001110>,7
8,7,|00010001>,5
8,7,|10010001>,17
8,7,|11101110>,10
8,7,|10111010>,12
8,7,|11011011>,12
8,7,|00001010>,6
8,7,|11010111>,16
8,7,|00100011>,8
8,7,|11001111>,8
8,7,|10011101>,23
8,7,|10010000>,27
8,7,|00100111>,13
8,7,|01000100>,21
8,7,|11101001>,10
8,7,|00010000>,5
8,7,|01000000>,8
8,7,|01010010>,18
8,7,|00010101>,8
8,7,|11001100>,21
8,7,|11000010>,18
8,7,|01110001>,21
8,7,|10110011>,16
8,7,|01100110>,14
8,7,|10001100>,20
8,7,|11001010>,14
8,7,|00111000>,17
8,7,|01001100>,13
8,7,|01001101>,17
8,7,|11011001>,17
8,7,|01010100>,11
8,7,|00110011>,22
8,7,|00111110>,18
8,7,|11101010>,14
8,7,|10010101>,21
8,7,|01000001>,11
8,7,|00101100>,13
8,7,|10101111>,14
8,7,|11000101>,18
8,7,|11110011>,15
8,7,|10100000>,23
8,7,|11100110>,9
8,7,|00010110>,13
8,7,|10010100>,10
8,7,|11010001>,14
8,7,|01011110>,29
8,7,|00111101>,15
8,7,|10001001>,21
8,7,|11110101>,17
8,7,|10101100>,16
8,7,|10010110>,19
8,7,|00101001>,12
8,7,|01111100>,20
8,7,|01000110>,21
8,7,|01101011>,24
8,7,|00010111>,12
8,7,|10000001>,21
8,7,|11011101>,15
8,7,|11100011>,10
8,7,|11100101>,16
8,7,|00111010>,13
8,7,|10001101>,12
8,7,|01011000>,15
8,7,|01100100>,15
8,7,|11000110>,14
8,7,|00011010>,8
8,7,|01110100>,27
8,7,|10111111>,29
8,7,|10101001>,19
8,7,|10011010>,23
8,7,|10101011>,12
8,7,|00011101>,5
8,7,|11111010>,11
8,7,|11111111>,7
8,7,|01111101>,19
8,7,|00110110>,14
8,7,|01110101>,28
8,7,|10001110>,10
8,7,|01001111>,13
8,7,|01010000>,22
8,7,|01111001>,20
8,7,|00101000>,13
8,7,|01000010>,15
8,7,|11111001>,12
8,7,|00001001>,5
8,7,|11001110>,23
8,7,|01010101>,16
8,7,|00000101>,5
8,7,|11000100>,20
8,7,|01010011>,11
8,7,|00100010>,14
8,7,|11011000>,16
8,7,|10000100>,23
8,7,|11101111>,14
8,7,|00000100>,4
8,7,|11001000>,14
8,7,|01000011>,13
8,7,|00110100>,16
8,7,|01101100>,18
8,7,|00011011>,4
8,7,|00000001>,4
8,7,|11101100>,12
8,7,|11111100>,12
8,7,|11101101>,11
8,7,|01101101>,13
8,7,|00000111>,3
8,7,|11100001>,10
8,7,|00010011>,8
8,7,|00010010>,8
8,7,|11101000>,7
8,7,|11110111>,8
8,7,|00001000>,5
8,7,|00000000>,4
8,7,|00000011>,9
8,7,|10000011>,8
8,7,|00011001>,7
8,7,|11101011>,6
8,7,|11111011>,4
8,7,|10100011>,12
8,7,|00000110>,5
8,7,|00011100>,3
8,7,|11111110>,5
8,7,|00001100>,3
8,7,|00011111>,5
8,7,|00000010>,2
8,8,|01101101>,19
8,8,|11010000>,21
8,8,|11001101>,13
8,8,|01000100>,7
8,8,|10110100>,30
8,8,|11010111>,25
8,8,|01100111>,16
8,8,|01001111>,20
8,8,|00001001>,2
8,8,|01000101>,26
8,8,|00110111>,17
8,8,|01110100>,22
8,8,|11111010>,12
8,8,|11000010>,20
8,8,|11001011>,19
8,8,|11000110>,20
8,8,|10001011>,24
8,8,|10011101>,28
8,8,|00100010>,12
8,8,|10100010>,19
8,8,|10100100>,20
8,8,|01010001>,13
8,8,|10111111>,24
8,8,|00011111>,12
8,8,|00100011>,7
8,8,|10001101>,22
8,8,|01111011>,18
8,8,|11101010>,16
8,8,|10001111>,28
8,8,|00111111>,13
8,8,|01101000>,28
8,8,|11001000>,29
8,8,|10001010>,21
8,8,|10110010>,16
8,8,|10001100>,24
8,8,|11001100>,26
8,8,|01111111>,23
8,8,|01001010>,15
8,8,|11011010>,20
8,8,|10110011>,18
8,8,|10110111>,16
8,8,|10110101>,23
8,8,|00011001>,8
8,8,|11110000>,16
8,8,|10101100>,22
8,8,|01011100>,18
8,8,|01000011>,16
8,8,|11010010>,21
8,8,|00011101>,7
8,8,|11010011>,29
8,8,|01011110>,21
8,8,|00000000>,7
8,8,|00010110>,7
8,8,|01101100>,27
8,8,|10010111>,25
8,8,|10101000>,23
8,8,|01001011>,20
8,8,|11111100>,8
8,8,|10100001>,17
8,8,|10011001>,24
8,8,|11110100>,11
8,8,|00100111>,12
8,8,|01100011>,23
8,8,|11100010>,11
8,8,|00011110>,9
8,8,|00111000>,14
8,8,|10011110>,22
8,8,|10000010>,20
8,8,|10000011>,28
8,8,|01000001>,13
8,8,|10111100>,21
8,8,|10000100>,23
8,8,|00001010>,3
8,8,|10100000>,21
8,8,|10110000>,18
8,8,|10101001>,23
8,8,|01100100>,18
8,8,|11001010>,19
8,8,|00111101>,10
8,8,|01010011>,22
8,8,|11100011>,16
8,8,|01101011>,13
8,8,|11000100>,14
8,8,|10101110>,29
8,8,|10111101>,29
8,8,|10010011>,21
8,8,|11101100>,15
8,8,|01110011>,14
8,8,|10100111>,19
8,8,|01011111>,20
8,8,|00101001>,13
8,8,|10101111>,13
8,8,|01000010>,23
8,8,|11011110>,7
8,8,|01111000>,22
8,8,|11100100>,11
8,8,|00111110>,14
8,8,|00110011>,12
8,8,|10000110>,22
8,8,|10000001>,27
8,8,|00100100>,12
8,8,|01101001>,19
8,8,|00101110>,13
8,8,|01011011>,20
8,8,|01010101>,25
8,8,|11100001>,14
8,8,|01010100>,22
8,8,|01001110>,22
8,8,|00100000>,10
8,8,|11011001>,16
8,8,|11101110>,14
8,8,|00001101>,8
8,8,|01111010>,16
8,8,|10110001>,23
8,8,|00110110>,12
8,8,|10000111>,26
8,8,|11101111>,13
8,8,|01111110>,20
8,8,|11101001>,11
8,8,|10011010>,15
8,8,|11011011>,15
8,8,|01010110>,18
8,8,|01101111>,25
8,8,|00001100>,5
8,8,|10000000>,23
8,8,|10111011>,14
8,8,|01011010>,20
8,8,|01110000>,31
8,8,|01011000>,15
8,8,|11000001>,10
8,8,|01100000>,16
8,8,|11111000>,11
8,8,|10100011>,15
8,8,|11111001>,10
8,8,|01000000>,10
8,8,|01010010>,21
8,8,|11100111>,13
8,8,|10100110>,21
8,8,|01001100>,11
8,8,|01110111>,22
8,8,|10011111>,22
8,8,|01100110>,20
8,8,|10010001>,24
8,8,|01101110>,26
8,8,|00110000>,13
8,8,|10011011>,24
8,8,|11101000>,12
8,8,|00100101>,15
8,8,|01110001>,10
8,8,|00001011>,7
8,8,|11001110>,20
8,8,|11110010>,8
8,8,|10010100>,33
8,8,|01100001>,15
8,8,|11100110>,12
8,8,|00101011>,13
8,8,|11011101>,14
8,8,|00101111>,9
8,8,|11000111>,15
8,8,|00010111>,12
8,8,|10101011>,25
8,8,|00111011>,7
8,8,|10101010>,17
8,8,|01110010>,15
8,8,|01010000>,14
8,8,|10001110>,20
8,8,|00110100>,12
8,8,|00010101>,4
8,8,|10010101>,16
8,8,|10001001>,23
8,8,|10110110>,16
8,8,|00111100>,11
8,8,|01011101>,28
8,8,|01000111>,13
8,8,|00000111>,7
8,8,|00010011>,11
8,8,|11110001>,16
8,8,|01001101>,12
8,8,|00110010>,14
8,8,|11010101>,12
8,8,|01001001>,12
8,8,|11001001>,15
8,8,|11110110>,8
8,8,|00011011>,5
8,8,|10010010>,26
8,8,|10011100>,22
8,8,|11000000>,11
8,8,|11011000>,19
8,8,|11000101>,20
8,8,|00100110>,12
8,8,|01010111>,12
8,8,|00001111>,8
8,8,|10010000>,22
8,8,|01110110>,18
8,8,|01111101>,20
8,8,|10000101>,17
8,8,|10101101>,21
8,8,|00111001>,19
8,8,|01100101>,21
8,8,|00101000>,15
8,8,|11111110>,12
8,8,|10010110>,19
8,8,|11100000>,20
8,8,|01001000>,16
8,8,|00110001>,16
8,8,|00011000>,7
8,8,|00101101>,9
8,8,|00000100>,8
8,8,|11011100>,12
8,8,|01101010>,24
8,8,|00100001>,7
8,8,|00000010>,8
8,8,|11110111>,11
8,8,|11010110>,25
8,8,|10111010>,16
8,8,|00001000>,7
8,8,|11110011>,14
8,8,|10011000>,14
8,8,|01011001>,13
8,8,|11100101>,12
8,8,|01100010>,19
8,8,|11011111>,14
8,8,|11000011>,19
8,8,|11111101>,9
8,8,|00000001>,6
8,8,|00000011>,2
8,8,|10111000>,17
8,8,|00101100>,8
8,8,|00101010>,11
8,8,|10111110>,18
8,8,|11110101>,10
8,8,|00111010>,18
8,8,|11010001>,17
8,8,|11010100>,15
8,8,|00110101>,15
8,8,|01110101>,21
8,8,|00001110>,8
8,8,|00000101>,5
8,8,|10001000>,15
8,8,|01000110>,19
8,8,|00011010>,9
8,8,|11101011>,9
8,8,|00010010>,5
8,8,|10111001>,13
8,8,|11111011>,11
8,8,|11101101>,5
8,8,|01111001>,18
8,8,|01111100>,12
8,8,|00011100>,8
8,8,|00010001>,7
8,8,|11111111>,9
8,8,|00010100>,8
8,8,|00000110>,6
8,8,|10100101>,15
8,8,|11001111>,10
8,8,|00010000>,3
8,9,|01010001>,21
8,9,|01001111>,21
8,9,|01101010>,13
8,9,|11001001>,23
8,9,|00111101>,21
8,9,|10100100>,17
8,9,|11001011>,20
8,9,|00011010>,9
8,9,|01010100>,29
8,9,|00101001>,17
8,9,|10110111>,19
8,9,|01110000>,13
8,9,|11110101>,10
8,9,|11111010>,15
8,9,|11111111>,13
8,9,|10001010>,22
8,9,|01100110>,23
8,9,|11001110>,17
8,9,|01001000>,20
8,9,|01101100>,18
8,9,|10110101>,14
8,9,|10100000>,20
8,9,|01011100>,16
8,9,|01000111>,20
8,9,|01110001>,17
8,9,|10100110>,21
8,9,|01001101>,24
8,9,|01110010>,18
8,9,|00111011>,21
8,9,|01011111>,24
8,9,|01011011>,26
8,9,|11011001>,19
8,9,|10010010>,17
8,9,|01000011>,12
8,9,|10001110>,34
8,9,|11000111>,27
8,9,|01110100>,21
8,9,|01100010>,13
8,9,|10000011>,18
8,9,|11110010>,12
8,9,|01010000>,18
8,9,|11111100>,8
8,9,|10001001>,27
8,9,|01111011>,21
8,9,|10011100>,32
8,9,|01001100>,20
8,9,|11001010>,14
8,9,|11111110>,5
8,9,|11101110>,13
8,9,|01111010>,16
8,9,|00100111>,9
8,9,|10001000>,21
8,9,|01101000>,29
8,9,|11111011>,10
8,9,|10010000>,21
8,9,|01100101>,18
8,9,|10011000>,22
8,9,|11100000>,22
8,9,|10101001>,20
8,9,|10001100>,24
8,9,|10000000>,25
8,9,|01010010>,23
8,9,|11000011>,18
8,9,|10101000>,18
8,9,|11011010>,15
8,9,|11101000>,15
8,9,|00100101>,12
8,9,|01010110>,18
8,9,|01110110>,25
8,9,|00110101>,11
8,9,|10111100>,22
8,9,|00011011>,8
8,9,|11100001>,15
8,9,|00110001>,13
8,9,|00100000>,6
8,9,|01001011>,14
8,9,|10000001>,31
8,9,|10110010>,17
8,9,|01100011>,16
8,9,|00111110>,20
8,9,|11001100>,22
8,9,|10110110>,14
8,9,|01000010>,13
8,9,|01111110>,17
8,9,|10101010>,13
8,9,|10100010>,23
8,9,|10111000>,23
8,9,|10101100>,19
8,9,|11100010>,16
8,9,|01100000>,24
8,9,|11010111>,14
8,9,|11010000>,24
8,9,|10100001>,21
8,9,|11011000>,25
8,9,|01110101>,22
8,9,|01110011>,23
8,9,|01101111>,26
8,9,|00100011>,13
8,9,|11100011>,12
8,9,|10111111>,17
8,9,|01110111>,22
8,9,|00011110>,8
8,9,|10011111>,26
8,9,|01101011>,21
8,9,|10000111>,27
8,9,|01111111>,26
8,9,|10010011>,19
8,9,|00000000>,3
8,9,|11101001>,15
8,9,|11001000>,16
8,9,|11010101>,16
8,9,|00110110>,17
8,9,|10010100>,22
8,9,|10000101>,22
8,9,|11111101>,7
8,9,|10111001>,32
8,9,|01010101>,23
8,9,|11000010>,16
8,9,|10110001>,14
8,9,|10010110>,25
8,9,|00110100>,7
8,9,|01010111>,20
8,9,|10111011>,14
8,9,|01111001>,28
8,9,|01100001>,25
8,9,|00001110>,7
8,9,|00011100>,12
8,9,|11110000>,11
8,9,|01001110>,21
8,9,|10010111>,21
8,9,|11100100>,19
8,9,|10011110>,25
8,9,|11011100>,12
8,9,|01111100>,19
8,9,|11000110>,17
8,9,|10110000>,31
8,9,|11101101>,15
8,9,|10111101>,20
8,9,|00100010>,9
8,9,|10000100>,17
8,9,|10011011>,20
8,9,|00010001>,8
8,9,|10101101>,21
8,9,|10011010>,18
8,9,|01001001>,19
8,9,|01011001>,23
8,9,|11001111>,13
8,9,|10101111>,18
8,9,|11101011>,11
8,9,|01000000>,16
8,9,|00101010>,18
8,9,|10001011>,18
8,9,|11010110>,13
8,9,|11000100>,19
8,9,|01000001>,10
8,9,|00111010>,9
8,9,|00000100>,6
8,9,|10010001>,29
8,9,|00110010>,11
8,9,|11100101>,17
8,9,|00101101>,6
8,9,|11011011>,17
8,9,|10010101>,24
8,9,|01011000>,16
8,9,|01010011>,13
8,9,|11101010>,12
8,9,|11100111>,21
8,9,|10000110>,25
8,9,|11010011>,14
8,9,|10101110>,20
8,9,|01011101>,20
8,9,|10110011>,16
8,9,|10111110>,13
8,9,|11000101>,16
8,9,|01101110>,22
8,9,|10111010>,17
8,9,|00111100>,9
8,9,|11001101>,23
8,9,|00101011>,9
8,9,|10000010>,24
8,9,|10101011>,16
8,9,|10001101>,22
8,9,|11011110>,16
8,9,|11000000>,20
8,9,|00010110>,9
8,9,|01101101>,21
8,9,|01100111>,13
8,9,|11110111>,10
8,9,|10100111>,22
8,9,|01000100>,19
8,9,|00010100>,2
8,9,|00101111>,10
8,9,|00000011>,5
8,9,|00110000>,7
8,9,|00001001>,4
8,9,|00101000>,11
8,9,|00111001>,13
8,9,|11110001>,11
8,9,|11000001>,19
8,9,|00111111>,11
8,9,|00000101>,5
8,9,|00100100>,11
8,9,|00110111>,18
8,9,|11010001>,25
8,9,|01000101>,15
8,9,|11010010>,13
8,9,|11011101>,7
8,9,|01000110>,12
8,9,|11110100>,12
8,9,|10011001>,18
8,9,|01111101>,23
8,9,|11100110>,11
8,9,|10001111>,19
8,9,|00110011>,13
8,9,|10100101>,16
8,9,|11111000>,13
8,9,|10110100>,14
8,9,|00101100>,6
8,9,|01011110>,26
8,9,|00001010>,9
8,9,|00010111>,10
8,9,|01101001>,20
8,9,|00001101>,8
8,9,|00011101>,7
8,9,|01001010>,10
8,9,|10100011>,16
8,9,|01011010>,19
8,9,|00010101>,8
8,9,|11111001>,6
8,9,|10011101>,15
8,9,|11101100>,20
8,9,|11110011>,14
8,9,|00011111>,7
8,9,|00100001>,13
8,9,|00001111>,9
8,9,|11011111>,15
8,9,|11110110>,9
8,9,|00010010>,6
8,9,|00010000>,8
8,9,|00010011>,1
8,9,|11101111>,8
8,9,|01111000>,20
8,9,|00100110>,8
8,9,|00000111>,5
8,9,|00101110>,7
8,9,|01100100>,10
8,9,|00011001>,2
8,9,|11010100>,12
8,9,|00001100>,4
8,9,|00011000>,8
8,9,|00111000>,5
8,9,|00001000>,3
8,9,|00000010>,3
8,9,|00001011>,2
8,9,|00000110>,2
8,10,|00001111>,6
8,10,|10111100>,21
8,10,|10110110>,20
8,10,|01110000>,14
8,10,|10001101>,20
8,10,|01101001>,18
8,10,|11100010>,17
8,10,|10010100>,23
8,10,|10011111>,20
8,10,|00101101>,13
8,10,|01001000>,15
8,10,|10011000>,28
8,10,|11000101>,29
8,10,|11111010>,12
8,10,|10111011>,20
8,10,|11010101>,15
8,10,|11100100>,11
8,10,|10111101>,19
8,10,|10011100>,25
8,10,|01010000>,18
8,10,|10010010>,18
8,10,|01011011>,20
8,10,|01010011>,21
8,10,|00101011>,14
8,10,|10000101>,30
8,10,|01111100>,20
8,10,|01001100>,17
8,10,|11010000>,19
8,10,|01111001>,14
8,10,|01110110>,31
8,10,|10101001>,25
8,10,|11101001>,14
8,10,|00010011>,8
8,10,|10001001>,23
8,10,|01001111>,17
8,10,|10100011>,22
8,10,|01111000>,32
8,10,|00101110>,18
8,10,|01000101>,20
8,10,|10001010>,19
8,10,|10000110>,15
8,10,|10100001>,27
8,10,|00001101>,7
8,10,|01101110>,22
8,10,|01010111>,19
8,10,|01011110>,29
8,10,|01000111>,17
8,10,|01011010>,23
8,10,|01100010>,15
8,10,|00100100>,16
8,10,|00000100>,7
8,10,|11011010>,15
8,10,|00110000>,12
8,10,|10111111>,21
8,10,|11011101>,12
8,10,|00110011>,17
8,10,|01101101>,14
8,10,|01001110>,18
8,10,|01011001>,9
8,10,|11001100>,13
8,10,|01100011>,13
8,10,|00000001>,5
8,10,|10101101>,28
8,10,|01001101>,13
8,10,|01101000>,20
8,10,|11111110>,10
8,10,|11011111>,17
8,10,|10010111>,25
8,10,|01101010>,21
8,10,|10101110>,19
8,10,|11010001>,15
8,10,|00111101>,17
8,10,|01001001>,18
8,10,|10000010>,26
8,10,|11010110>,19
8,10,|00011111>,4
8,10,|00011010>,7
8,10,|01100111>,21
8,10,|11000010>,21
8,10,|01110111>,20
8,10,|10100101>,21
8,10,|11001000>,20
8,10,|11101000>,13
8,10,|00110111>,11
8,10,|11001010>,14
8,10,|01110011>,27
8,10,|11011100>,12
8,10,|11011000>,13
8,10,|10101100>,15
8,10,|11001101>,11
8,10,|00100101>,11
8,10,|10001011>,31
8,10,|10111010>,15
8,10,|10101111>,21
8,10,|10110010>,20
8,10,|01110100>,21
8,10,|11010111>,15
8,10,|11101010>,14
8,10,|01111011>,15
8,10,|10111000>,19
8,10,|10100010>,26
8,10,|01000010>,6
8,10,|01100001>,25
8,10,|11001111>,24
8,10,|10001100>,23
8,10,|10100000>,20
8,10,|01110010>,18
8,10,|11111100>,11
8,10,|10011110>,21
8,10,|01100100>,20
8,10,|11011001>,16
8,10,|00100011>,8
8,10,|01011100>,19
8,10,|00110110>,12
8,10,|00100010>,8
8,10,|00111110>,8
8,10,|01011101>,20
8,10,|00100111>,14
8,10,|10001111>,19
8,10,|10111110>,14
8,10,|11000111>,15
8,10,|11110101>,5
8,10,|11001001>,16
8,10,|11000000>,26
8,10,|11011011>,21
8,10,|10111001>,19
8,10,|01010100>,21
8,10,|10010001>,23
8,10,|11000110>,16
8,10,|01001010>,18
8,10,|01101011>,14
8,10,|11001110>,13
8,10,|01110001>,19
8,10,|01010001>,27
8,10,|10101000>,19
8,10,|01101111>,22
8,10,|10000011>,27
8,10,|11100110>,19
8,10,|01111010>,25
8,10,|11001011>,16
8,10,|10100111>,26
8,10,|10010101>,15
8,10,|00111100>,11
8,10,|10000001>,23
8,10,|10000000>,27
8,10,|10000111>,26
8,10,|11101111>,9
8,10,|00111010>,9
8,10,|10011101>,20
8,10,|10100110>,25
8,10,|11100111>,13
8,10,|00101010>,8
8,10,|11101110>,11
8,10,|11110111>,10
8,10,|01000000>,12
8,10,|00011001>,7
8,10,|11100000>,20
8,10,|00101001>,8
8,10,|01111101>,24
8,10,|01111111>,30
8,10,|01011111>,23
8,10,|11101101>,11
8,10,|11110100>,9
8,10,|10010011>,21
8,10,|10110001>,23
8,10,|00101000>,9
8,10,|10001000>,22
8,10,|00010010>,2
8,10,|10110000>,25
8,10,|10110111>,16
8,10,|01101100>,17
8,10,|01000110>,18
8,10,|11110010>,10
8,10,|00111001>,15
8,10,|01010010>,12
8,10,|11111001>,12
8,10,|00101100>,7
8,10,|11111011>,11
8,10,|10100100>,18
8,10,|00010000>,5
8,10,|10010000>,28
8,10,|01110101>,17
8,10,|01100000>,25
8,10,|00011000>,8
8,10,|10110101>,21
8,10,|00000110>,5
8,10,|00100000>,11
8,10,|01010101>,17
8,10,|00011101>,9
8,10,|00111000>,8
8,10,|11110000>,17
8,10,|00010110>,10
8,10,|11000001>,14
8,10,|00010001>,7
8,10,|11110110>,12
8,10,|01100110>,20
8,10,|00011011>,12
8,10,|01000001>,11
8,10,|11000011>,28
8,10,|01111110>,25
8,10,|11111101>,9
8,10,|11110001>,16
8,10,|01011000>,22
8,10,|11010011>,17
8,10,|10011001>,18
8,10,|11101011>,14
8,10,|10110011>,19
8,10,|10000100>,25
8,10,|00110010>,9
8,10,|10011011>,19
8,10,|10101010>,11
8,10,|00110101>,14
8,10,|00100001>,10
8,10,|01100101>,19
8,10,|10011010>,28
8,10,|00010101>,10
8,10,|00101111>,15
8,10,|11010100>,8
8,10,|00111111>,12
8,10,|00001000>,10
8,10,|10001110>,23
8,10,|00111011>,14
8,10,|11101100>,13
8,10,|11011110>,13
8,10,|11100101>,11
8,10,|00100110>,5
8,10,|01010110>,16
8,10,|00001011>,9
8,10,|11111000>,15
8,10,|10101011>,19
8,10,|11100001>,10
8,10,|00110001>,10
8,10,|11010010>,12
8,10,|01000011>,11
8,10,|00011100>,14
8,10,|01000100>,16
8,10,|10110100>,14
8,10,|00001100>,10
8,10,|11000100>,18
8,10,|10010110>,16
8,10,|00011110>,8
8,10,|00001010>,7
8,10,|00110100>,13
8,10,|11111111>,6
8,10,|00000111>,5
8,10,|00000011>,4
8,10,|11100011>,13
8,10,|00000000>,5
8,10,|01001011>,11
8,10,|00010100>,5
8,10,|11110011>,10
8,10,|00001001>,5
8,10,|00000010>,5
8,10,|00001110>,6
8,10,|00000101>,3
8,10,|00010111>,6
8,11,|01001001>,22
8,11,|10101010>,28
8,11,|00010111>,10
8,11,|01011110>,22
8,11,|00010000>,8
8,11,|00111110>,16
8,11,|00111001>,14
8,11,|01111000>,20
8,11,|01101100>,35
8,11,|10101101>,20
8,11,|11000010>,22
8,11,|10011100>,23
8,11,|11010011>,13
8,11,|10010000>,20
8,11,|11000011>,18
8,11,|00001101>,12
8,11,|01110101>,24
8,11,|01111111>,26
8,11,|11101111>,13
8,11,|01111110>,16
8,11,|00111100>,19
8,11,|00110110>,13
8,11,|00100011>,6
8,11,|11000101>,20
8,11,|00011000>,12
8,11,|10101100>,22
8,11,|10001010>,20
8,11,|11101100>,12
8,11,|11011101>,25
8,11,|11010110>,13
8,11,|10110000>,18
8,11,|10100111>,23
8,11,|01010001>,20
8,11,|10100110>,26
8,11,|01111001>,23
8,11,|11101001>,12
8,11,|11011011>,18
8,11,|01100000>,23
8,11,|10100001>,21
8,11,|10001111>,22
8,11,|11011010>,14
8,11,|11100100>,10
8,11,|11100001>,10
8,11,|11001001>,26
8,11,|11101101>,23
8,11,|10010100>,14
8,11,|11011000>,12
8,11,|10100100>,18
8,11,|00000101>,5
8,11,|00000011>,10
8,11,|11001111>,26
8,11,|11000111>,14
8,11,|11111100>,7
8,11,|00010101>,4
8,11,|10110010>,25
8,11,|10011010>,24
8,11,|01011101>,14
8,11,|11100000>,15
8,11,|10000101>,19
8,11,|01110010>,19
8,11,|01100101>,15
8,11,|10001000>,24
8,11,|00011100>,6
8,11,|00100001>,12
8,11,|01011100>,25
8,11,|10001001>,17
8,11,|01010100>,21
8,11,|11100010>,20
8,11,|01110100>,13
8,11,|10001101>,20
8,11,|10001011>,18
8,11,|10010101>,16
8,11,|11011111>,18
8,11,|01111100>,23
8,11,|10011101>,24
8,11,|10110100>,22
8,11,|11010001>,12
8,11,|10011000>,18
8,11,|01010101>,21
8,11,|01010011>,21
8,11,|11111011>,14
8,11,|00101011>,14
8,11,|01100011>,26
8,11,|10110110>,23
8,11,|00111101>,11
8,11,|10001100>,22
8,11,|01110011>,22
8,11,|10000010>,23
8,11,|00010100>,15
8,11,|01000011>,11
8,11,|10010001>,34
8,11,|11010111>,24
8,11,|10100101>,15
8,11,|01011011>,18
8,11,|01110000>,20
8,11,|00010011>,8
8,11,|11100101>,13
8,11,|01010010>,21
8,11,|01100010>,24
8,11,|01001000>,8
8,11,|10111000>,16
8,11,|11111010>,14
8,11,|10111001>,22
8,11,|11111101>,10
8,11,|00110111>,10
8,11,|11001101>,10
8,11,|00111011>,19
8,11,|10011110>,20
8,11,|10111110>,23
8,11,|00100111>,15
8,11,|01111101>,21
8,11,|10011011>,22
8,11,|11001110>,21
8,11,|01110110>,17
8,11,|00011101>,18
8,11,|00001010>,6
8,11,|00001001>,6
8,11,|11000100>,15
8,11,|00011010>,4
8,11,|00101000>,12
8,11,|11101011>,15
8,11,|01011111>,19
8,11,|11110111>,10
8,11,|10101110>,16
8,11,|10001110>,20
8,11,|01111011>,16
8,11,|10100011>,28
8,11,|10111011>,15
8,11,|01100100>,15
8,11,|10011111>,15
8,11,|01111010>,21
8,11,|00101110>,10
8,11,|00001110>,12
8,11,|01011000>,19
8,11,|01001110>,24
8,11,|01101110>,14
8,11,|00111000>,17
8,11,|00000000>,7
8,11,|00011011>,7
8,11,|11100011>,16
8,11,|10011001>,25
8,11,|00100100>,12
8,11,|00001111>,7
8,11,|11001000>,16
8,11,|10010010>,19
8,11,|01101001>,19
8,11,|10110101>,19
8,11,|11110110>,11
8,11,|11011001>,13
8,11,|01010000>,18
8,11,|01001011>,13
8,11,|01001101>,15
8,11,|11001010>,19
8,11,|10010111>,18
8,11,|01001010>,17
8,11,|01110001>,20
8,11,|01000111>,18
8,11,|00011110>,10
8,11,|01101111>,18
8,11,|11101010>,13
8,11,|01101011>,31
8,11,|01010110>,22
8,11,|10000110>,20
8,11,|10010110>,26
8,11,|10000100>,17
8,11,|10000000>,26
8,11,|10110001>,25
8,11,|00110101>,10
8,11,|10000111>,29
8,11,|00011001>,7
8,11,|10100000>,21
8,11,|01000110>,17
8,11,|01000001>,16
8,11,|01100111>,23
8,11,|10101011>,20
8,11,|01010111>,16
8,11,|01101010>,20
8,11,|00111111>,13
8,11,|11100111>,15
8,11,|00000001>,6
8,11,|00101001>,14
8,11,|01011001>,22
8,11,|10111010>,23
8,11,|01000010>,12
8,11,|01001100>,13
8,11,|11000001>,22
8,11,|11111001>,5
8,11,|10100010>,19
8,11,|10110111>,17
8,11,|10101111>,30
8,11,|00000111>,9
8,11,|00010001>,5
8,11,|11011110>,21
8,11,|11010010>,14
8,11,|11000110>,21
8,11,|01000000>,10
8,11,|00010110>,10
8,11,|00001011>,7
8,11,|01110111>,23
8,11,|11111110>,8
8,11,|11011100>,18
8,11,|00001100>,12
8,11,|00101111>,6
8,11,|10000001>,15
8,11,|11001100>,10
8,11,|11111111>,13
8,11,|10010011>,22
8,11,|00000010>,6
8,11,|00110100>,12
8,11,|10101000>,17
8,11,|10110011>,13
8,11,|11000000>,20
8,11,|01100110>,19
